type,subtype,ammunition,name,device,location,filepath,numshots
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"0 Degrees, 3 Meters",\Forensics_Files\M16_Samsung\SA_197B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"30 Degrees, 9 Meters",\Forensics_Files\M16_Samsung\SA_157A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"30 Degrees, 9 Meters",\Forensics_Files\M16_Samsung\SA_157A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"0 Degrees, 3 Meters",\Forensics_Files\M16_Samsung\SA_197B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"130 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_077A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"130 Degrees, 10 Meters",\Forensics_Files\M16_Samsung\SA_137A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"-30 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_017A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_097A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_057B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\M16_Samsung\SA_117B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_097A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_057B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\M16_Samsung\SA_117B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\M16_Samsung\SA_117B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_057B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_097A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\M16_Samsung\SA_117B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_057B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_097A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_097A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_057B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\M16_Samsung\SA_117B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 3 Meters",\Forensics_Files\M16_Samsung\SA_117B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_057B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_097A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\M16_Samsung\SA_117A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_057A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_097B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_177A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_177A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_097B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_057A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\M16_Samsung\SA_117A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\M16_Samsung\SA_117A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_057A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_097B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_177A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\M16_Samsung\SA_117A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_057A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_097B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_177A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_177A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_097B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_057A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\M16_Samsung\SA_117A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\M16_Samsung\SA_177A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_097B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\M16_Samsung\SA_057A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\M16_Samsung\SA_117A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_077B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_157B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_017B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"40 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_217A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_017B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_157B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_077B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_077B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_157B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"40 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_217A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_017B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"40 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_217A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_077B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_157B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"40 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_217A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_017B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_017B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_157B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_077B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"40 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_217A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"40 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_217A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_017B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_157B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_077B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"20 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_217B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_017A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"30 Degrees, 9 Meters",\Forensics_Files\M16_Zoom\ZM_157A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"12 Degrees, 75 Meters",\Forensics_Files\M16_Zoom\ZM_197C_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"0 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_197B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_077A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"12 Degrees, 75 Meters",\Forensics_Files\M16_Zoom\ZM_197C_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"20 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_217B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_017A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"30 Degrees, 9 Meters",\Forensics_Files\M16_Zoom\ZM_157A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"0 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_197B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_077A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_077A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"0 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_197B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"12 Degrees, 75 Meters",\Forensics_Files\M16_Zoom\ZM_197C_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"30 Degrees, 9 Meters",\Forensics_Files\M16_Zoom\ZM_157A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"20 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_217B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_017A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"20 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_217B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"12 Degrees, 75 Meters",\Forensics_Files\M16_Zoom\ZM_197C_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_077A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"0 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_197B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"12 Degrees, 75 Meters",\Forensics_Files\M16_Zoom\ZM_197C_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"30 Degrees, 9 Meters",\Forensics_Files\M16_Zoom\ZM_157A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"20 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_217B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_017A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"20 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_217B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_017A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"30 Degrees, 9 Meters",\Forensics_Files\M16_Zoom\ZM_157A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"12 Degrees, 75 Meters",\Forensics_Files\M16_Zoom\ZM_197C_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"0 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_197B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_077A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_077A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"0 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_197B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"30 Degrees, 9 Meters",\Forensics_Files\M16_Zoom\ZM_157A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"-30 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_017A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"130 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_137A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_117B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_097A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_057B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_057B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_097A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_117B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_057B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_097A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_117B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_117B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_097A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_057B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_057B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_097A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_117B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 3 Meters",\Forensics_Files\M16_Zoom\ZM_117B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_097A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_057B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"23 Degrees, 150 Meters",\Forensics_Files\M16_Zoom\ZM_197D_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_117A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"60 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_177A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_097B_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_057A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_057A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_097B_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"60 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_177A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_117A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"23 Degrees, 150 Meters",\Forensics_Files\M16_Zoom\ZM_197D_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"23 Degrees, 150 Meters",\Forensics_Files\M16_Zoom\ZM_197D_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_117A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"60 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_177A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_097B_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_057A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_057A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_097B_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"60 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_177A_S01.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_117A_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"23 Degrees, 150 Meters",\Forensics_Files\M16_Zoom\ZM_197D_S06.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_057A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_097B_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"60 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_177A_S02.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"23 Degrees, 150 Meters",\Forensics_Files\M16_Zoom\ZM_197D_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_117A_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 10 Meters",\Forensics_Files\M16_Zoom\ZM_117A_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"23 Degrees, 150 Meters",\Forensics_Files\M16_Zoom\ZM_197D_S05.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"60 Degrees, 20 Meters",\Forensics_Files\M16_Zoom\ZM_177A_S03.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"180 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_097B_S04.wav,
Rifle,Automatic,0.223R/5.56,M16A1 AR15,Zoom,"90 Degrees, 40 Meters",\Forensics_Files\M16_Zoom\ZM_057A_S04.wav,
Rifle,Bolt-Action,0.308W/7.62,Remington 700,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\Rem700_iPhone\IP_060B_S01.wav,
Rifle,Bolt-Action,0.308W/7.62,Remington 700,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\Rem700_iPhone\IP_060B_S03.wav,
Rifle,Bolt-Action,0.308W/7.62,Remington 700,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\Rem700_iPhone\IP_060B_S02.wav,
Rifle,Bolt-Action,0.308W/7.62,Remington 700,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\Rem700_iPhone\IP_060B_S06.wav,
Rifle,Bolt-Action,0.308W/7.62,Remington 700,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\Rem700_iPhone\IP_060B_S05.wav,
Rifle,Bolt-Action,0.308W/7.62,Remington 700,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\Rem700_iPhone\IP_060B_S04.wav,
Rifle,Bolt-Action,0.308W/7.62,Remington 700,iPhone,"90 Degrees, 40 Meters",\Forensics_Files\Rem700_iPhone\IP_060A_S03.wav,
Rifle,Bolt-Action,0.308W/7.62,Remington 700,iPhone,"90 Degrees, 40 Meters",\Forensics_Files\Rem700_iPhone\IP_060A_S02.wav,
